year,region_name,region_code,indicator_name,value,notes,extracted_at,data_quality_flag,sector
2013,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1149.0000,,2025-12-17 11:59:53.285098,V,Unknown
2013,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,23849.0000,,2025-12-17 11:59:53.285098,V,Unknown
2013,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,37594.0000,,2025-12-17 11:59:53.285098,V,Unknown
2013,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5202.0000,,2025-12-17 11:59:53.285098,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5596.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,163086.0000,,2025-12-17 00:23:24.914622,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,122.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,47447.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,39727.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,36902.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,7720.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,115515.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,36876.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2161.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5585.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1072.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,25769.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,38456.0000,,2025-12-17 12:00:09.910838,V,Unknown
2014,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,163086.0000,,2025-12-17 12:00:09.910838,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,117210.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,164096.0000,,2025-12-17 00:23:24.914622,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,149.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,46737.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,39258.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,36442.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,7479.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,37693.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2214.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5436.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1076.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,26106.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,39379.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5306.0000,,2025-12-17 12:00:27.055138,V,Unknown
2015,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,164096.0000,,2025-12-17 12:00:27.055138,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,166250.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,166250.0000,,2025-12-17 00:23:24.914622,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,94.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45893.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,38476.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,35674.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,7417.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,120260.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,38484.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2307.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5480.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1089.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,26942.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,40716.0000,,2025-12-17 12:00:42.754176,V,Unknown
2016,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5242.0000,,2025-12-17 12:00:42.754176,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,42075.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,171054.0000,,2025-12-17 00:23:24.914622,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,96.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45880.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,37894.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,35141.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,7986.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,171054.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,125078.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,39214.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2471.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5485.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1684.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,28774.0000,,2025-12-17 12:00:58.567840,V,Unknown
2017,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5375.0000,,2025-12-17 12:00:58.567840,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,173852.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5261.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,43136.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,29295.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1797.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5506.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2424.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,40627.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,128046.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,8476.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,34496.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,37243.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45719.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,87.0000,,2025-12-17 12:01:13.586635,V,Unknown
2018,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,173852.0000,,2025-12-17 00:23:24.914622,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2492.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,175307.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5343.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,43451.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,27821.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1865.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5896.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,175307.0000,,2025-12-17 00:23:24.914622,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,102.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,46146.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,37652.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,35023.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,8494.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,129059.0000,,2025-12-17 12:01:29.047779,V,Unknown
2019,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,42191.0000,,2025-12-17 12:01:29.047779,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,174630.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,42402.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,129438.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,8544.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,31815.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,36558.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45102.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,90.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,174630.0000,,2025-12-17 00:23:24.914622,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2306.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5814.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1901.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,27659.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,43930.0000,,2025-12-17 12:01:44.075786,V,Unknown
2020,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5426.0000,,2025-12-17 12:01:44.075786,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,87.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,177086.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5275.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,44923.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,28651.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1962.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5646.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2169.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,42877.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,131503.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,9301.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,33245.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,36195.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45496.0000,,2025-12-17 12:01:59.063574,V,Unknown
2021,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,177086.0000,,2025-12-17 00:23:24.914622,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2250.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,44004.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,133397.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,9620.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,32641.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,35540.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45160.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,88.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,178645.0000,,2025-12-17 00:23:24.914622,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,178645.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5360.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,46329.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,28487.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1463.0000,,2025-12-17 12:02:14.806512,V,Unknown
2022,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5504.0000,,2025-12-17 12:02:14.806512,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2231.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45208.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,133747.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,8982.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,31673.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,34466.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,43448.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,82.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,177277.0000,,2025-12-17 00:23:24.914622,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5517.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1447.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,27252.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,46767.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5325.0000,,2025-12-17 12:02:30.007270,V,Unknown
2023,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,177277.0000,,2025-12-17 12:02:30.007270,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,178093.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,44685.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,35617.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,32619.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,9068.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,133327.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,45022.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,2322.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,178093.0000,,2025-12-17 00:23:24.914622,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5632.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,1446.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,26257.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,47247.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,5401.0000,,2025-12-17 12:02:45.067305,V,Unknown
2024,Duisburg,05112,Sozialversicherungspflichtig Beschäftigte insgesamt,81.0000,,2025-12-17 12:02:45.067305,V,Unknown
